Step_1,Step_2,Step_3,Step_4,Step_5,Step_6
[0.01295682],[0.01295435],[0.01295189],[0.01294942],[0.01294696],[0.01294449]
[0.01292991],[0.01293067],[0.01293144],[0.0129322],[0.01293296],[0.01293372]
[0.01293059],[0.01292269],[0.01291479],[0.0129069],[0.01289902],[0.01289114]
[0.01283201],[0.01282232],[0.01281264],[0.01280296],[0.01279329],[0.01278363]
[0.01271895],[0.0127148],[0.01271065],[0.0127065],[0.01270235],[0.0126982]
[0.01267496],[0.01267768],[0.0126804],[0.01268312],[0.01268584],[0.01268856]
[0.01270494],[0.01270404],[0.01270314],[0.01270224],[0.01270134],[0.01270044]
[0.01268998],[0.01268529],[0.0126806],[0.01267591],[0.01267122],[0.01266653]
[0.0126381],[0.0126398],[0.0126415],[0.01264319],[0.01264489],[0.01264658]
[0.01265844],[0.01265936],[0.01266028],[0.0126612],[0.01266211],[0.01266303]
[0.01266464],[0.01266031],[0.01265598],[0.01265165],[0.01264732],[0.01264299]
[0.01260057],[0.01258622],[0.01257188],[0.01255757],[0.01254327],[0.01252898]
[0.0124391],[0.01244113],[0.01244317],[0.0124452],[0.01244724],[0.01244928]
[0.01245886],[0.01245549],[0.01245212],[0.01244876],[0.01244539],[0.01244202]
[0.01241884],[0.01241723],[0.01241561],[0.012414],[0.01241238],[0.01241077]
[0.01239541],[0.01239062],[0.01238584],[0.01238105],[0.01237627],[0.01237149]
[0.01234313],[0.01234618],[0.01234923],[0.01235228],[0.01235533],[0.01235838]
[0.01238333],[0.01238818],[0.01239304],[0.01239789],[0.01240275],[0.01240761]
[0.01242267],[0.01240572],[0.01238879],[0.01237189],[0.01235501],[0.01233815]
[0.01222704],[0.01222447],[0.0122219],[0.01221932],[0.01221675],[0.01221418]
[0.01220705],[0.01221664],[0.01222624],[0.01223585],[0.01224547],[0.01225509]
[0.01232352],[0.01233033],[0.01233714],[0.01234395],[0.01235077],[0.01235759]
[0.01239881],[0.0123962],[0.01239359],[0.01239099],[0.01238838],[0.01238578]
[0.01238091],[0.01239264],[0.01240437],[0.01241612],[0.01242788],[0.01243965]
[0.01250692],[0.01249844],[0.01248996],[0.0124815],[0.01247303],[0.01246457]
[0.01241493],[0.01241866],[0.01242239],[0.01242612],[0.01242985],[0.01243358]
[0.01246413],[0.0124708],[0.01247747],[0.01248415],[0.01249084],[0.01249752]
[0.01253001],[0.01251969],[0.01250938],[0.01249908],[0.01248879],[0.0124785]
[0.01240891],[0.01240436],[0.01239981],[0.01239527],[0.01239073],[0.01238618]
[0.0123596],[0.01236165],[0.0123637],[0.01236575],[0.0123678],[0.01236986]
[0.01238147],[0.01238006],[0.01237864],[0.01237723],[0.01237582],[0.01237441]
[0.01235667],[0.01234798],[0.0123393],[0.01233062],[0.01232195],[0.01231329]
[0.01224493],[0.01223248],[0.01222004],[0.01220761],[0.01219519],[0.01218279]
[0.01211318],[0.0121227],[0.01213224],[0.01214178],[0.01215133],[0.01216088]
[0.01221908],[0.01221685],[0.01221462],[0.01221239],[0.01221016],[0.01220793]
[0.01218982],[0.01218569],[0.01218157],[0.01217744],[0.01217332],[0.01216919]
[0.01213473],[0.01212627],[0.01211782],[0.01210938],[0.01210094],[0.01209251]
[0.01203627],[0.01203263],[0.012029],[0.01202536],[0.01202173],[0.0120181]
[0.01200057],[0.01200599],[0.01201142],[0.01201685],[0.01202228],[0.01202772]
[0.01206483],[0.01206739],[0.01206995],[0.0120725],[0.01207506],[0.01207762]
[0.01209048],[0.01208706],[0.01208364],[0.01208022],[0.01207681],[0.01207339]
[0.01206032],[0.01206918],[0.01207804],[0.01208691],[0.01209578],[0.01210467]
[0.0121631],[0.01216449],[0.01216588],[0.01216727],[0.01216866],[0.01217005]
[0.01218479],[0.01219072],[0.01219666],[0.0122026],[0.01220855],[0.01221449]
[0.01225811],[0.01226404],[0.01226997],[0.0122759],[0.01228183],[0.01228777]
[0.01232153],[0.01231763],[0.01231373],[0.01230983],[0.01230594],[0.01230204]
[0.01227812],[0.0122789],[0.01227968],[0.01228046],[0.01228123],[0.01228201]
[0.0122795],[0.01227205],[0.01226461],[0.01225717],[0.01224973],[0.0122423]
[0.01218997],[0.01218528],[0.0121806],[0.01217592],[0.01217123],[0.01216655]
[0.01214221],[0.01214761],[0.01215301],[0.01215842],[0.01216382],[0.01216923]
[0.01218607],[0.01216829],[0.01215054],[0.01213281],[0.01211511],[0.01209744]
[0.01197892],[0.01197086],[0.01196281],[0.01195476],[0.01194672],[0.01193868]
[0.01188317],[0.01187657],[0.01186998],[0.01186339],[0.0118568],[0.01185022]
[0.01180257],[0.0117952],[0.01178783],[0.01178047],[0.01177311],[0.01176576]
[0.01171694],[0.01171349],[0.01171003],[0.01170658],[0.01170313],[0.01169968]
[0.01166769],[0.01165727],[0.01164685],[0.01163644],[0.01162604],[0.01161565]
[0.0115586],[0.01156632],[0.01157404],[0.01158177],[0.0115895],[0.01159724]
[0.01163286],[0.01162037],[0.01160788],[0.01159541],[0.01158296],[0.01157051]
[0.01149959],[0.01150497],[0.01151035],[0.01151574],[0.01152113],[0.01152652]
[0.01156353],[0.01156749],[0.01157145],[0.0115754],[0.01157936],[0.01158332]
[0.01160694],[0.01160782],[0.01160869],[0.01160957],[0.01161045],[0.01161132]
[0.01160327],[0.01158983],[0.01157641],[0.011563],[0.0115496],[0.01153623]
[0.01145865],[0.01146355],[0.01146844],[0.01147334],[0.01147824],[0.01148315]
[0.01150562],[0.01149804],[0.01149046],[0.01148289],[0.01147532],[0.01146776]
[0.01143079],[0.01143944],[0.01144809],[0.01145675],[0.01146542],[0.01147409]
[0.01153141],[0.01153629],[0.01154117],[0.01154605],[0.01155093],[0.01155581]
[0.01158988],[0.01159416],[0.01159844],[0.01160272],[0.011607],[0.01161129]
[0.01163999],[0.0116424],[0.01164482],[0.01164724],[0.01164965],[0.01165207]
[0.01165784],[0.0116488],[0.01163977],[0.01163074],[0.01162172],[0.01161271]
[0.01155939],[0.01156124],[0.01156309],[0.01156495],[0.0115668],[0.01156865]
[0.01157614],[0.01157219],[0.01156825],[0.0115643],[0.01156036],[0.01155642]
[0.01152948],[0.01152698],[0.01152449],[0.01152199],[0.0115195],[0.01151701]
[0.01151032],[0.01151919],[0.01152807],[0.01153695],[0.01154584],[0.01155474]
[0.0116107],[0.01161101],[0.01161132],[0.01161163],[0.01161194],[0.01161225]
[0.01161753],[0.0116209],[0.01162427],[0.01162764],[0.011631],[0.01163437]
[0.01166788],[0.01168026],[0.01169266],[0.01170507],[0.0117175],[0.01172993]
[0.0118096],[0.01181173],[0.01181386],[0.01181599],[0.01181812],[0.01182026]
[0.01183695],[0.0118406],[0.01184425],[0.0118479],[0.01185155],[0.01185521]
[0.01189085],[0.01190407],[0.0119173],[0.01193054],[0.01194381],[0.01195708]
[0.01203827],[0.01203757],[0.01203687],[0.01203617],[0.01203547],[0.01203477]
[0.01203335],[0.01203618],[0.01203901],[0.01204184],[0.01204468],[0.01204751]
[0.01205516],[0.01204544],[0.01203573],[0.01202603],[0.01201634],[0.01200665]
[0.01193809],[0.01192889],[0.01191969],[0.0119105],[0.01190132],[0.01189215]
[0.01182101],[0.01180576],[0.01179053],[0.01177532],[0.01176013],[0.01174495]
[0.01165401],[0.01165414],[0.01165427],[0.01165439],[0.01165452],[0.01165465]
[0.01165226],[0.01164912],[0.01164598],[0.01164284],[0.0116397],[0.01163657]
[0.01161678],[0.01161578],[0.01161479],[0.0116138],[0.01161281],[0.01161182]
[0.01162103],[0.01163624],[0.01165148],[0.01166674],[0.01168201],[0.01169731]
[0.01177957],[0.0117696],[0.01175964],[0.01174969],[0.01173975],[0.01172982]
[0.01167584],[0.01167985],[0.01168387],[0.01168788],[0.0116919],[0.01169591]
[0.01170701],[0.01169456],[0.01168213],[0.0116697],[0.0116573],[0.0116449]
[0.01157339],[0.01157418],[0.01157496],[0.01157574],[0.01157653],[0.01157731]
[0.01157613],[0.01157038],[0.01156464],[0.01155889],[0.01155316],[0.01154742]
[0.01150467],[0.01149629],[0.01148792],[0.01147955],[0.01147119],[0.01146284]
[0.01141207],[0.01141039],[0.01140871],[0.01140704],[0.01140536],[0.01140368]
[0.01138712],[0.01138041],[0.01137372],[0.01136703],[0.01136034],[0.01135365]
[0.0113234],[0.01133285],[0.0113423],[0.01135176],[0.01136124],[0.01137071]
[0.01142669],[0.01142591],[0.01142514],[0.01142436],[0.01142359],[0.01142281]
[0.01142679],[0.01143533],[0.01144388],[0.01145244],[0.011461],[0.01146956]
[0.01151785],[0.011515],[0.01151214],[0.01150929],[0.01150644],[0.01150359]
[0.01148258],[0.01147848],[0.01147438],[0.01147028],[0.01146618],[0.01146208]
[0.01143215],[0.01142663],[0.01142112],[0.01141561],[0.0114101],[0.01140459]
[0.01137792],[0.01138425],[0.01139059],[0.01139693],[0.01140327],[0.01140962]
[0.01143788],[0.01142784],[0.0114178],[0.01140778],[0.01139776],[0.01138775]
[0.01130309],[0.01127765],[0.01125228],[0.01122696],[0.0112017],[0.01117649]
[0.01121024],[0.01120787],[0.01120549],[0.01120312],[0.01120074],[0.01119837]
[0.01118224],[0.01118021],[0.01117817],[0.01117613],[0.01117409],[0.01117206]
[0.01114891],[0.01113797],[0.01112706],[0.01111615],[0.01110525],[0.01109436]
[0.01103085],[0.0110325],[0.01103415],[0.01103579],[0.01103744],[0.01103909]
[0.01104945],[0.01104995],[0.01105045],[0.01105095],[0.01105144],[0.01105194]
[0.01105987],[0.01106483],[0.01106978],[0.01107473],[0.01107969],[0.01108465]
[0.01110915],[0.01110347],[0.01109779],[0.01109211],[0.01108644],[0.01108077]
[0.01106302],[0.01107982],[0.01109665],[0.0111135],[0.01113038],[0.01114728]
[0.01124973],[0.01125019],[0.01125064],[0.0112511],[0.01125155],[0.01125201]
[0.01125005],[0.01124545],[0.01124085],[0.01123625],[0.01123165],[0.01122706]
[0.01120083],[0.01120144],[0.01120205],[0.01120266],[0.01120328],[0.01120389]
[0.01120519],[0.01120289],[0.01120058],[0.01119828],[0.01119598],[0.01119368]
[0.01117125],[0.01116246],[0.01115368],[0.01114491],[0.01113614],[0.01112738]
[0.01107289],[0.01107034],[0.01106778],[0.01106523],[0.01106268],[0.01106013]
[0.01105661],[0.01106824],[0.01107988],[0.01109153],[0.0111032],[0.01111487]
[0.0111766],[0.01116902],[0.01116144],[0.01115386],[0.01114629],[0.01113873]
[0.01109729],[0.01109984],[0.01110239],[0.01110494],[0.0111075],[0.01111005]
[0.01112131],[0.01111766],[0.01111402],[0.01111037],[0.01110673],[0.01110309]
[0.01108254],[0.0110834],[0.01108425],[0.0110851],[0.01108596],[0.01108681]
[0.01109229],[0.01109273],[0.01109317],[0.0110936],[0.01109404],[0.01109448]
[0.01109749],[0.0110979],[0.01109831],[0.01109872],[0.01109913],[0.01109954]
[0.01111001],[0.01111805],[0.01112608],[0.01113413],[0.01114218],[0.01115024]
[0.01121179],[0.01122489],[0.01123801],[0.01125115],[0.0112643],[0.01127746]
[0.01135296],[0.01135044],[0.01134793],[0.01134542],[0.01134291],[0.01134039]
[0.01131895],[0.01131206],[0.01130518],[0.01129831],[0.01129143],[0.01128457]
[0.01125432],[0.01126408],[0.01127386],[0.01128364],[0.01129344],[0.01130324]
[0.01136455],[0.0113682],[0.01137185],[0.0113755],[0.01137916],[0.01138281]
[0.01141001],[0.01141597],[0.01142193],[0.0114279],[0.01143387],[0.01143984]
[0.01145746],[0.0114403],[0.01142317],[0.01140606],[0.01138899],[0.01137193]
[0.01126597],[0.01125803],[0.01125009],[0.01124216],[0.01123423],[0.01122631]
[0.01116364],[0.01114562],[0.01112763],[0.01110967],[0.01109174],[0.01107384]
[0.01097174],[0.01097081],[0.01096987],[0.01096893],[0.01096799],[0.01096705]
[0.01096653],[0.01097117],[0.0109758],[0.01098044],[0.01098509],[0.01098973]
[0.01101451],[0.01101355],[0.01101259],[0.01101162],[0.01101066],[0.0110097]
[0.01100758],[0.01101083],[0.01101407],[0.01101732],[0.01102056],[0.01102381]
[0.01104449],[0.01104693],[0.01104936],[0.0110518],[0.01105424],[0.01105667]
[0.01107447],[0.01107851],[0.01108256],[0.01108661],[0.01109065],[0.0110947]
[0.01112328],[0.0111289],[0.01113453],[0.01114016],[0.01114579],[0.01115143]
[0.01117996],[0.01117609],[0.01117223],[0.01116837],[0.01116451],[0.01116066]
[0.01113435],[0.01113017],[0.011126],[0.01112182],[0.01111765],[0.01111348]
[0.01109973],[0.01111024],[0.01112077],[0.01113131],[0.01114186],[0.01115241]
[0.0112171],[0.01122022],[0.01122335],[0.01122647],[0.0112296],[0.01123272]
[0.01124551],[0.01124039],[0.01123528],[0.01123016],[0.01122505],[0.01121995]
[0.01119289],[0.01119419],[0.01119549],[0.0111968],[0.0111981],[0.0111994]
[0.01120724],[0.01120756],[0.01120789],[0.01120821],[0.01120854],[0.01120886]
[0.01121116],[0.01121158],[0.01121199],[0.01121241],[0.01121282],[0.01121324]
[0.01121265],[0.01120963],[0.01120662],[0.01120361],[0.0112006],[0.01119759]
[0.01119014],[0.01119936],[0.01120858],[0.01121782],[0.01122706],[0.0112363]
[0.01130001],[0.01130913],[0.01131826],[0.01132739],[0.01133653],[0.01134568]
[0.01141366],[0.0114282],[0.01144275],[0.01145732],[0.01147191],[0.01148652]
[0.01157036],[0.0115691],[0.01156785],[0.01156659],[0.01156534],[0.01156408]
[0.01155844],[0.01155993],[0.01156143],[0.01156292],[0.01156441],[0.01156591]
[0.01157626],[0.01157804],[0.01157983],[0.01158162],[0.0115834],[0.01158519]
[0.01159579],[0.01159609],[0.01159639],[0.01159669],[0.01159699],[0.01159729]
[0.01158096],[0.01156292],[0.01154491],[0.01152693],[0.01150897],[0.01149105]
[0.01139516],[0.01140252],[0.01140989],[0.01141726],[0.01142464],[0.01143202]
[0.01146872],[0.01146366],[0.0114586],[0.01145355],[0.01144849],[0.01144344]
[0.01142721],[0.01143941],[0.01145163],[0.01146386],[0.0114761],[0.01148836]
[0.01155118],[0.01154454],[0.01153791],[0.01153129],[0.01152466],[0.01151805]
[0.01147386],[0.01146653],[0.01145921],[0.01145189],[0.01144457],[0.01143726]
[0.01139143],[0.01138638],[0.01138133],[0.01137628],[0.01137124],[0.0113662]
[0.01134936],[0.01136071],[0.01137208],[0.01138345],[0.01139484],[0.01140624]
[0.01146008],[0.01144982],[0.01143956],[0.01142931],[0.01141907],[0.01140884]
[0.01135799],[0.01136368],[0.01136937],[0.01137507],[0.01138077],[0.01138647]
[0.01142063],[0.01142316],[0.0114257],[0.01142824],[0.01143078],[0.01143331]
[0.01144702],[0.01144747],[0.01144791],[0.01144835],[0.0114488],[0.01144924]
[0.01144891],[0.01144608],[0.01144326],[0.01144044],[0.01143761],[0.01143479]
[0.01143293],[0.011447],[0.01146108],[0.01147518],[0.0114893],[0.01150344]
[0.01157151],[0.0115671],[0.01156269],[0.01155828],[0.01155388],[0.01154947]
[0.01150688],[0.01148875],[0.01147066],[0.01145259],[0.01143455],[0.01141653]
[0.01131923],[0.01132113],[0.01132302],[0.01132491],[0.01132681],[0.0113287]
[0.0113321],[0.01132522],[0.01131835],[0.01131148],[0.01130461],[0.01129775]
[0.01126689],[0.01127331],[0.01127973],[0.01128616],[0.01129259],[0.01129903]
[0.0113359],[0.01133759],[0.01133927],[0.01134095],[0.01134264],[0.01134432]
[0.01135129],[0.01134905],[0.01134682],[0.01134458],[0.01134234],[0.01134011]
[0.01133345],[0.01133905],[0.01134466],[0.01135028],[0.01135589],[0.01136151]
[0.01138705],[0.01138155],[0.01137604],[0.01137054],[0.01136505],[0.01135955]
[0.01133183],[0.0113344],[0.01133697],[0.01133954],[0.01134211],[0.01134468]
[0.01135416],[0.01134943],[0.0113447],[0.01133997],[0.01133524],[0.01133052]
[0.01130517],[0.01130611],[0.01130705],[0.01130799],[0.01130893],[0.01130987]
[0.01130197],[0.01128881],[0.01127567],[0.01126255],[0.01124944],[0.01123634]
[0.01117434],[0.01118531],[0.0111963],[0.01120729],[0.0112183],[0.01122932]
[0.01130211],[0.01131391],[0.01132571],[0.01133753],[0.01134936],[0.0113612]
[0.01142487],[0.01142673],[0.0114286],[0.01143046],[0.01143232],[0.01143419]
[0.01145222],[0.01146017],[0.01146812],[0.01147608],[0.01148404],[0.01149201]
[0.01152434],[0.01151725],[0.01151016],[0.01150308],[0.011496],[0.01148893]
[0.01146304],[0.01147557],[0.01148812],[0.01150069],[0.01151326],[0.01152585]
[0.01159847],[0.01160244],[0.0116064],[0.01161037],[0.01161434],[0.01161831]
[0.011634],[0.01162936],[0.01162472],[0.01162008],[0.01161545],[0.01161082]
[0.01159291],[0.01160004],[0.01160718],[0.01161431],[0.01162145],[0.0116286]
[0.01166015],[0.01165637],[0.01165259],[0.01164881],[0.01164503],[0.01164125]
[0.01162421],[0.01162808],[0.01163194],[0.01163581],[0.01163968],[0.01164355]
[0.01166595],[0.01166686],[0.01166777],[0.01166867],[0.01166958],[0.01167049]
[0.01167195],[0.01166842],[0.01166489],[0.01166136],[0.01165784],[0.01165431]
[0.01162999],[0.01162546],[0.01162094],[0.01161641],[0.01161189],[0.01160737]
[0.01158582],[0.01158982],[0.01159383],[0.01159784],[0.01160185],[0.01160586]
[0.01162666],[0.01162468],[0.01162271],[0.01162073],[0.01161876],[0.01161678]
[0.01160844],[0.01161131],[0.01161418],[0.01161705],[0.01161992],[0.01162279]
[0.01164741],[0.01165564],[0.01166388],[0.01167213],[0.01168038],[0.01168863]
[0.01172224],[0.01170862],[0.011695],[0.0116814],[0.01166782],[0.01165426]
[0.01157877],[0.01157829],[0.01157781],[0.01157732],[0.01157684],[0.01157636]
[0.01157193],[0.01157016],[0.01156838],[0.01156661],[0.01156484],[0.01156307]
[0.01155784],[0.01156242],[0.01156701],[0.01157159],[0.01157618],[0.01158078]
[0.01161362],[0.01162097],[0.01162833],[0.01163569],[0.01164306],[0.01165043]
[0.01169365],[0.01169596],[0.01169828],[0.01170059],[0.0117029],[0.01170521]
[0.01172496],[0.01173186],[0.01173876],[0.01174567],[0.01175258],[0.0117595]
[0.01179516],[0.01179236],[0.01178956],[0.01178676],[0.01178396],[0.01178116]
[0.01176319],[0.01176067],[0.01175815],[0.01175563],[0.01175311],[0.01175059]
[0.01172452],[0.01171249],[0.01170047],[0.01168846],[0.01167647],[0.01166449]
[0.01160681],[0.01161534],[0.01162389],[0.01163243],[0.01164099],[0.01164955]
[0.0117033],[0.01170956],[0.01171582],[0.01172208],[0.01172834],[0.01173461]
[0.01176325],[0.01175707],[0.0117509],[0.01174473],[0.01173856],[0.0117324]
[0.01169662],[0.01169413],[0.01169164],[0.01168914],[0.01168665],[0.01168416]
[0.01168242],[0.0116945],[0.01170659],[0.0117187],[0.01173081],[0.01174294]
[0.01181665],[0.01182271],[0.01182877],[0.01183483],[0.0118409],[0.01184697]
[0.01188345],[0.01188613],[0.01188881],[0.01189149],[0.01189417],[0.01189685]
[0.01192008],[0.01192837],[0.01193666],[0.01194496],[0.01195327],[0.01196158]
[0.01201604],[0.01202407],[0.0120321],[0.01204013],[0.01204817],[0.01205622]
[0.01211026],[0.01211943],[0.0121286],[0.01213778],[0.01214696],[0.01215616]
[0.01221107],[0.01221499],[0.01221891],[0.01222283],[0.01222675],[0.01223067]
[0.01226306],[0.01227356],[0.01228407],[0.01229459],[0.01230512],[0.01231565]
[0.01237325],[0.01237198],[0.01237071],[0.01236943],[0.01236816],[0.01236689]
[0.01236628],[0.01237277],[0.01237926],[0.01238575],[0.01239224],[0.01239874]
[0.01243537],[0.0124357],[0.01243603],[0.01243636],[0.01243669],[0.01243702]
[0.01243271],[0.01242656],[0.01242041],[0.01241426],[0.01240812],[0.01240198]
[0.01236177],[0.01235585],[0.01234993],[0.01234401],[0.01233809],[0.01233218]
[0.01229889],[0.01229862],[0.01229835],[0.01229808],[0.01229781],[0.01229754]
[0.01230842],[0.01232082],[0.01233324],[0.01234567],[0.01235811],[0.01237056]
[0.01243971],[0.01243867],[0.01243764],[0.0124366],[0.01243557],[0.01243453]
[0.01243456],[0.01244042],[0.01244629],[0.01245215],[0.01245802],[0.01246389]
[0.01249452],[0.01249215],[0.01248979],[0.01248742],[0.01248505],[0.01248268]
[0.01247195],[0.01247456],[0.01247716],[0.01247977],[0.01248238],[0.01248499]
[0.01250208],[0.01250445],[0.01250682],[0.01250919],[0.01251156],[0.01251394]
[0.01252948],[0.01253161],[0.01253375],[0.01253589],[0.01253803],[0.01254017]
[0.01254996],[0.01254767],[0.01254539],[0.0125431],[0.01254082],[0.01253853]
[0.01254267],[0.01255977],[0.01257689],[0.01259404],[0.01261121],[0.0126284]
[0.01271677],[0.01271062],[0.01270448],[0.01269834],[0.0126922],[0.01268606]
[0.01265433],[0.01265699],[0.01265964],[0.0126623],[0.01266496],[0.01266762]
[0.01269186],[0.01270116],[0.01271047],[0.01271978],[0.0127291],[0.01273843]
[0.01280278],[0.0128147],[0.01282663],[0.01283857],[0.01285052],[0.01286248]
[0.01292332],[0.01291713],[0.01291094],[0.01290475],[0.01289857],[0.01289239]
[0.01285883],[0.01285984],[0.01286086],[0.01286188],[0.0128629],[0.01286391]
[0.01286317],[0.01285671],[0.01285026],[0.01284381],[0.01283737],[0.01283092]
[0.01278575],[0.01277689],[0.01276804],[0.01275919],[0.01275035],[0.01274151]
[0.01270275],[0.0127137],[0.01272466],[0.01273563],[0.0127466],[0.01275759]
